,Timestamp,Checker,Benchmark,Total steps,Guest cycles,Setup time,Guest loading time,Preprocessing time,Proving time,Verification time,Total time,Tokens
4843,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/19.erc20transfer_success_total/19.erc20transfer_success_tm_0_2.mm,13974265.0,,4.3,0.00341,0.002,223.32,7.002,227.87,41352
4844,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_32_slices/14.erc20transfer_success_total/14.erc20transfer_success_tm_0_4.mm,11612339.0,,4.34,0.00335,0.002,206.7,6.042,211.28,41738
4845,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_32_slices/17.erc20transfer_success_total/17.erc20transfer_success_tm_0_4.mm,11613861.0,,4.53,0.00332,0.002,207.75,6.081,212.64,41739
4846,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/6.erc20transfer_success_total/6.erc20transfer_success_tm_0_3.mm,14226034.0,,4.27,0.00323,0.002,233.75,6.085,238.27,42127
4847,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/26.erc20transfer_success_total/26.erc20transfer_success_tm_0.mm,13952694.0,,4.62,0.00342,0.002,225.4,7.025,230.28,42344
4848,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/25.erc20transfer_success_total/25.erc20transfer_success_tm_0.mm,14174991.0,,4.37,0.00343,0.003,228.95,6.08,233.63,43095
4849,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/39.erc20transfer_success_total/39.erc20transfer_success_tm_0.mm,14208750.0,,4.32,0.00364,0.003,224.74,6.068,229.31,43582
4850,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/7.erc20transfer_success_total/7.erc20transfer_success_tm_0_2.mm,14734589.0,,4.35,0.00332,0.003,241.62,7.001,246.23,43681
4851,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/11.erc20transfer_success_total/11.erc20transfer_success_tm_0_3.mm,14734589.0,,4.46,0.00339,0.003,236.96,7.007,241.69,43681
4852,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_32_slices/8.erc20transfer_success_total/8.erc20transfer_success_tm_0_2.mm,12160443.0,,4.24,0.00366,0.003,199.23,6.054,203.73,43779
4853,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_32_slices/10.erc20transfer_success_total/10.erc20transfer_success_tm_0_3.mm,12160443.0,,4.19,0.00317,0.003,204.0,6.084,208.54,43779
4854,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/42.erc20transfer_success_total/42.erc20transfer_success_tm_0.mm,14014256.0,,4.25,0.00336,0.003,227.79,7.005,232.3,43968
4855,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_32_slices/9.erc20transfer_success_total/9.erc20transfer_success_tm_0.mm,7578303.0,,4.27,0.0033,0.003,146.61,5.06,151.13,44088
4856,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/14.erc20transfer_success_total/14.erc20transfer_success_tm_0_4.mm,15747325.0,,4.35,0.00341,0.003,254.09,7.023,258.7,46785
4857,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/17.erc20transfer_success_total/17.erc20transfer_success_tm_0_4.mm,15748492.0,,4.45,0.00325,0.003,264.13,7.027,268.87,46786
4858,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/29.erc20transfer_success_total/29.erc20transfer_success_tm_0.mm,15247055.0,,4.22,0.00343,0.003,239.18,7.021,243.64,47039
4859,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/37.erc20transfer_success_total/37.erc20transfer_success_tm_0.mm,13791837.0,,4.34,0.00328,0.003,225.3,6.089,229.91,47326
4860,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/40.erc20transfer_success_total/40.erc20transfer_success_tm_0.mm,13791837.0,,4.36,0.00313,0.003,226.31,7.004,230.9,47326
4861,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/13.erc20transfer_success_total/13.erc20transfer_success_tm_0.mm,15601147.0,,4.27,0.00342,0.003,242.12,7.009,246.65,47819
4862,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_32_slices/9.erc20transfer_success_total/9.erc20transfer_success_tm_0_3.mm,13619012.0,,4.38,0.00345,0.003,231.32,7.014,235.95,49220
4863,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/8.erc20transfer_success_total/8.erc20transfer_success_tm_0_2.mm,16761228.0,,4.32,0.00346,0.003,286.48,7.044,291.16,49890
4864,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/10.erc20transfer_success_total/10.erc20transfer_success_tm_0_3.mm,16761228.0,,4.17,0.00331,0.003,275.93,7.057,280.38,49890
4865,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/32.erc20transfer_success_total/32.erc20transfer_success_tm_0.mm,15759851.0,,4.29,0.00347,0.003,261.79,7.014,266.36,50113
4866,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/12.erc20transfer_success_total/12.erc20transfer_success_tm_0.mm,16452993.0,,4.44,0.00329,0.003,253.24,7.026,257.91,51269
4867,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/43.erc20transfer_success_total/43.erc20transfer_success_tm_0.mm,16649921.0,,4.19,0.00353,0.003,266.8,7.057,271.25,52097
4868,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/16.erc20transfer_success_total/16.erc20transfer_success_tm_0.mm,16898810.0,,4.43,0.00332,0.003,264.06,7.046,268.74,52514
4869,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_32_slices/5.erc20transfer_success_total/5.erc20transfer_success_tm_0_3.mm,14711159.0,,4.45,0.00374,0.003,239.97,7.02,244.73,53299
4870,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_32_slices/4.erc20transfer_success_total/4.erc20transfer_success_tm_0_2.mm,14711159.0,,4.36,0.00334,0.003,241.82,7.007,246.45,53299
4871,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_32_slices/3.erc20transfer_success_total/3.erc20transfer_success_tm_0_2.mm,14711159.0,,4.55,0.00368,0.003,237.06,7.01,241.87,53299
4872,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_32_slices/2.erc20transfer_success_total/2.erc20transfer_success_tm_0_2.mm,14711159.0,,4.47,0.00329,0.003,240.75,7.005,245.47,53299
4873,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_32_slices/1.erc20transfer_success_total/1.erc20transfer_success_tm_0_2.mm,14711159.0,,4.31,0.00337,0.003,242.8,7.004,247.4,53299
4874,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/27.erc20transfer_success_total/27.erc20transfer_success_tm_0.mm,15672428.0,,4.28,0.00339,0.003,263.66,7.024,268.19,53951
4875,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/30.erc20transfer_success_total/30.erc20transfer_success_tm_0.mm,15672428.0,,4.24,0.00342,0.003,251.83,7.031,256.38,53951
4876,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/45.erc20transfer_success_total/45.erc20transfer_success_tm_0.mm,16657440.0,,4.38,0.00333,0.003,273.03,7.05,277.71,55380
4877,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/41.erc20transfer_success_total/41.erc20transfer_success_tm_0.mm,17715770.0,,4.46,0.00345,0.003,279.07,7.092,283.82,55570
4878,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/38.erc20transfer_success_total/38.erc20transfer_success_tm_0.mm,17715770.0,,4.27,0.00359,0.003,296.12,7.089,300.66,55570
4879,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/9.erc20transfer_success_total/9.erc20transfer_success_tm_0_3.mm,18787929.0,,4.34,0.0033,0.003,294.01,7.081,298.6,56099
4880,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/20.erc20transfer_success_total/20.erc20transfer_success_tm_0_14.mm,19216608.0,,4.29,0.00375,0.003,310.18,8.005,314.8,56501
4881,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/33.erc20transfer_success_total/33.erc20transfer_success_tm_0.mm,18475930.0,,4.26,0.00348,0.003,279.39,7.067,283.94,58050
4882,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/19.erc20transfer_success_total/19.erc20transfer_success_tm_0.mm,18533321.0,,4.37,0.0035,0.004,290.07,7.07,294.69,59845
4883,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/5.erc20transfer_success_total/5.erc20transfer_success_tm_0_3.mm,20305804.0,,4.14,0.00347,0.004,326.87,8.005,331.29,60754
4884,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/3.erc20transfer_success_total/3.erc20transfer_success_tm_0_2.mm,20305804.0,,4.28,0.00333,0.004,305.61,8.005,310.18,60754
4885,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/2.erc20transfer_success_total/2.erc20transfer_success_tm_0_2.mm,20305804.0,,4.38,0.00322,0.004,304.9,8.01,309.53,60754
4886,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/4.erc20transfer_success_total/4.erc20transfer_success_tm_0_2.mm,20305804.0,,4.27,0.00335,0.004,316.89,7.095,321.44,60754
4887,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/1.erc20transfer_success_total/1.erc20transfer_success_tm_0_2.mm,20305804.0,,4.27,0.00356,0.004,304.81,7.094,309.34,60754
4888,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/31.erc20transfer_success_total/31.erc20transfer_success_tm_0.mm,19541841.0,,4.56,0.00358,0.004,297.06,7.074,301.88,61523
4889,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/28.erc20transfer_success_total/28.erc20transfer_success_tm_0.mm,19541841.0,,4.53,0.00351,0.004,306.83,7.087,311.66,61523
4890,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/44.erc20transfer_success_total/44.erc20transfer_success_tm_0.mm,18441887.0,,4.4,0.00364,0.004,291.07,7.062,295.8,61845
4891,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/14.erc20transfer_success_total/14.erc20transfer_success_tm_0.mm,18651069.0,,4.19,0.00343,0.004,274.66,7.072,279.13,64442
4892,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/17.erc20transfer_success_total/17.erc20transfer_success_tm_0.mm,18651069.0,,4.18,0.00345,0.004,290.24,7.045,294.67,64442
4893,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/1.erc20transfer_success_total/1.erc20transfer_success_tm_0.mm,20765626.0,,4.36,0.00313,0.004,309.68,7.083,314.28,67471
4894,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/2.erc20transfer_success_total/2.erc20transfer_success_tm_0.mm,21501583.0,,4.31,0.00336,0.004,318.88,8.023,323.47,70214
4895,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/18.erc20transfer_success_total/18.erc20transfer_success_tm_0.mm,22433834.0,,4.29,0.00344,0.004,343.51,8.037,348.08,70950
4896,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/15.erc20transfer_success_total/15.erc20transfer_success_tm_0.mm,22433834.0,,4.26,0.00327,0.004,335.11,8.041,339.61,70950
4897,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/34.erc20transfer_success_total/34.erc20transfer_success_tm_0.mm,21117764.0,,4.15,0.0033,0.004,320.89,8.019,325.3,71542
4898,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/3.erc20transfer_success_total/3.erc20transfer_success_tm_0.mm,22492727.0,,4.28,0.0033,0.005,351.66,8.034,356.2,73862
4899,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/4.erc20transfer_success_total/4.erc20transfer_success_tm_0.mm,23483871.0,,4.27,0.0033,0.005,367.82,8.043,372.44,77510
4900,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/11.erc20transfer_success_total/11.erc20transfer_success_tm_0.mm,27584586.0,,4.27,0.00334,0.006,417.6,9.024,422.12,94978
4901,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_no_slicing/45.erc20transfer_success.mm,47886552.0,,4.4,0.00353,0.007,663.63,12.083,668.26,99506
4902,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_no_slicing/22.erc20transfer_success.mm,48039639.0,,4.57,0.00344,0.007,698.39,13.009,703.21,99687
4903,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/10.erc20transfer_success_total/10.erc20transfer_success_tm_0.mm,29367322.0,,4.35,0.00348,0.006,453.2,9.077,457.8,101442
4904,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_no_slicing/24.erc20transfer_success.mm,51025052.0,,4.17,0.00358,0.007,709.01,13.042,713.46,104675
4905,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_no_slicing/23.erc20transfer_success.mm,51511730.0,,4.27,0.0034,0.007,702.96,13.042,707.49,105635
4906,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_no_slicing/22.erc20transfer_success.mm,49639588.0,,4.16,0.0033,0.007,715.85,13.028,720.31,107279
4907,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_32_slices/9.erc20transfer_success_total/9.erc20transfer_success_tm_0.mm,31150058.0,,4.25,0.00333,0.007,469.4,9.071,473.9,107906
4908,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_no_slicing/42.erc20transfer_success.mm,51514809.0,,4.29,0.00336,0.007,727.43,13.049,732.03,109552
4909,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_no_slicing/44.erc20transfer_success.mm,52466794.0,,4.3,0.00337,0.007,762.38,13.057,766.95,111048
4910,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_no_slicing/24.erc20transfer_success.mm,53234974.0,,4.37,0.00334,0.007,730.01,14.005,734.63,114275
4911,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_no_slicing/23.erc20transfer_success.mm,53994765.0,,4.38,0.00366,0.008,770.17,13.077,774.85,115872
4912,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_no_slicing/21.erc20transfer_success.mm,55854233.0,,4.21,0.00348,0.008,805.48,14.027,809.93,116280
4913,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_no_slicing/32.erc20transfer_success.mm,57619400.0,,4.26,0.00362,0.008,777.6,14.06,782.1,124702
4914,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_no_slicing/36.erc20transfer_success.mm,58861574.0,,4.42,0.0037,0.008,789.3,14.078,793.96,125059
4915,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_no_slicing/21.erc20transfer_success.mm,58440189.0,,4.39,0.00343,0.008,855.15,14.094,859.79,125856
4916,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_no_slicing/35.erc20transfer_success.mm,59352110.0,,4.35,0.00354,0.008,809.52,15.001,814.13,126144
4917,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_no_slicing/34.erc20transfer_success.mm,59333534.0,,4.34,0.00332,0.009,826.23,14.092,830.83,128358
4918,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_no_slicing/43.erc20transfer_success.mm,59844111.0,,4.3,0.00338,0.009,826.96,15.004,831.53,129645
4919,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_no_slicing/45.erc20transfer_success.mm,54087291.0,,4.44,0.0034,0.009,742.41,14.011,747.1,135116
4920,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_regular_no_slicing/42.erc20transfer_success.mm,54859004.0,,4.25,0.00325,0.009,739.17,14.014,743.69,135439
4921,2024-11-11 09:58:31,wasm,imp/mm-proofs/erc20transfer_success_resugared_no_slicing/26.erc20transfer_success.mm,,,inf,inf,inf,inf,inf,inf,139345
4922,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_idi.mm,,,13.08,0.7953,0.0001343,1.72,0.1995,16.39,39
4923,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_idt.mm,,,12.95,0.7864,0.0001228,1.83,0.2028,16.36,40
4924,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_wv.mm,,,12.91,0.8186,0.0001289,1.71,0.2022,16.20,45
4925,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_id.mm,,,12.86,0.7716,0.0001348,1.75,0.2025,16.16,54
4926,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_weq.mm,,,12.82,0.796,0.0001272,1.71,0.1986,16.09,54
4927,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_wat.mm,,,12.91,0.7919,0.0001356,1.74,0.2022,16.16,54
4928,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_trud.mm,,,12.83,0.8045,0.00017,1.72,0.1996,16.07,55
4929,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_tru.mm,,,12.86,0.808,0.0001565,1.75,0.2001,16.13,60
4930,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_wctr.mm,,,12.83,0.8114,0.0001314,1.89,0.2009,16.28,71
4931,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_wctl.mm,,,12.86,0.8494,0.0001323,1.96,0.2002,16.42,71
4932,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_syl.mm,,,12.88,0.7751,0.0001753,1.86,0.2028,16.28,81
4933,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_wct.mm,,,12.82,0.8366,0.0001333,1.80,0.1995,16.22,86
4934,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_simpl.mm,,,12.91,0.8016,0.0001693,1.82,0.2018,16.30,87
4935,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_simpr.mm,,,12.84,0.8248,0.0001388,1.87,0.2047,16.28,87
4936,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_jca.mm,,,12.87,0.8364,0.0001826,1.83,0.2009,16.26,92
4937,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_wl.mm,,,13.02,0.8101,0.000178,1.79,0.2038,16.39,98
4938,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_eqtypi.mm,,,12.85,0.8508,0.0001517,1.87,0.2017,16.35,101
4939,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_eqtypri.mm,,,12.97,0.7824,0.0001787,1.88,0.2028,16.41,101
4940,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_wc.mm,,,12.92,0.7572,0.0001861,1.72,0.202,16.12,106
4941,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_a1i.mm,,,12.90,0.7925,0.0001449,1.74,0.1998,16.18,115
4942,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_axgen.mm,,,12.89,0.8003,0.0001502,1.78,0.2039,16.28,116
4943,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_axmp.mm,,,12.88,0.7917,0.0001655,1.80,0.2007,16.26,116
4944,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_adantl.mm,,,12.88,0.7947,0.0001484,1.83,0.2041,16.29,123
4945,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_wov.mm,,,13.08,0.8222,0.0001636,1.74,0.2031,16.36,147
4946,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_mpdan.mm,,,12.94,0.8076,0.0001567,1.80,0.2015,16.30,148
4947,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_syl2anc.mm,,,12.82,0.8085,0.0001577,1.73,0.2029,16.16,152
4948,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_dedi.mm,,,12.89,0.8715,0.0001905,1.79,0.203,16.27,158
4949,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_weqi.mm,,,12.82,0.7862,0.0002373,1.78,0.2018,16.12,163
4950,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_adantr.mm,,,12.83,0.7798,0.0001735,1.80,0.1997,16.21,166
4951,2025-01-14 18:46:08,sp1-gpu,small/demo0.mm,,,12.87,0.8127,0.0001773,1.79,0.2014,16.24,166
4952,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_wtru.mm,,,12.83,0.8187,0.000174,1.82,0.2028,16.21,170
4953,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_mpbirx.mm,,,12.86,0.7893,0.0001989,1.75,0.2017,16.20,188
4954,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_wrep.mm,,,12.83,0.788,0.0001626,1.83,0.2044,16.25,191
4955,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_wabs.mm,,,12.86,0.8264,0.000173,1.88,0.2015,16.35,191
4956,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_mpbir.mm,,,12.84,0.7712,0.0002061,1.97,0.2013,16.36,199
4957,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_ct1.mm,,,12.86,0.8104,0.0002075,1.76,0.2036,16.19,207
4958,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_ct2.mm,,,12.84,0.7744,0.0001698,1.76,0.2026,16.12,207
4959,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_simpld.mm,,,12.89,0.794,0.0001768,1.95,0.2016,16.41,209
4960,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_simprd.mm,,,12.94,0.7885,0.0001725,1.79,0.1998,16.28,209
4961,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_trul.mm,,,12.87,0.8375,0.000214,1.76,0.2029,16.21,210
4962,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_ax1.mm,,,12.85,0.8001,0.0002074,1.94,0.1996,16.32,231
4963,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_a17i.mm,,,12.88,0.7726,0.0001886,1.84,0.1994,16.22,236
4964,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_syldan.mm,,,13.05,0.7858,0.0002071,1.84,0.2012,16.38,237
4965,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_ax17m.mm,,,13.25,0.8058,0.0002133,1.77,0.2003,16.58,240
4966,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_eqid.mm,,,12.85,0.8152,0.0002254,1.99,0.1997,16.40,246
4967,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_sylan.mm,,,12.85,0.847,0.0001842,1.76,0.2024,16.22,246
4968,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_3eqtr3i.mm,,,12.83,0.8047,0.0001733,1.81,0.2042,16.25,247
4969,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_imp.mm,,,12.91,0.7697,0.0002171,1.88,0.1994,16.30,251
4970,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_ceq1.mm,,,12.87,0.8051,0.0002133,1.84,0.199,16.23,253
4971,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_hbl1.mm,,,12.86,0.7987,0.0001847,1.93,0.2019,16.33,259
4972,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_ancoms.mm,,,12.83,0.7945,0.0002108,1.89,0.201,16.28,261
4973,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_ceq2.mm,,,12.83,0.8172,0.0001825,1.93,0.2007,16.36,265
4974,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_mpbi.mm,,,13.23,0.8065,0.0001847,1.89,0.201,16.69,268
4975,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_anasss.mm,,,12.83,0.8134,0.000177,1.98,0.1999,16.41,269
4976,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_eqtru.mm,,,12.81,0.8339,0.0002254,1.92,0.1994,16.30,278
4977,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_ded.mm,,,12.83,0.8597,0.0001828,1.95,0.1993,16.38,279
4978,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_3eqtr4i.mm,,,12.97,0.8278,0.0002071,1.87,0.1995,16.44,282
4979,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_oveq2.mm,,,12.91,0.7979,0.0001977,1.89,0.2004,16.41,294
4980,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_con3d.mm,,,12.88,0.7809,0.0002013,1.83,0.201,16.23,305
4981,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_dfov1.mm,,,12.92,0.7932,0.0001947,2.00,0.1989,16.43,315
4982,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_oveq.mm,,,12.87,0.7854,0.0001876,2.01,0.2021,16.41,319
4983,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_eqcomi.mm,,,12.83,0.7992,0.0001846,1.88,0.199,16.27,328
4984,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_wfal.mm,,,12.90,0.7967,0.0002343,1.95,0.1996,16.36,333
4985,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_oveq1.mm,,,12.83,0.7994,0.0001892,1.95,0.2037,16.38,333
4986,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_oveq12.mm,,,12.89,0.7963,0.000197,1.85,0.2008,16.30,338
4987,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_beta.mm,,,12.84,0.7587,0.0001916,1.80,0.1993,16.13,352
4988,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_wal.mm,,,12.91,0.8089,0.0002061,1.93,0.2011,16.39,352
4989,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_an32s.mm,,,12.82,0.8135,0.0002269,1.98,0.1989,16.37,353
4990,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_anassrs.mm,,,12.84,0.8158,0.0002207,1.93,0.2029,16.34,353
4991,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_hbth.mm,,,12.89,0.7858,0.000225,1.97,0.2003,16.40,363
4992,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_ax4.mm,,,12.87,0.7858,0.0002225,1.84,0.1987,16.21,375
4993,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_isfree.mm,,,12.99,0.8671,0.0002491,1.86,0.2021,16.45,375
4994,2025-01-14 18:46:08,sp1-gpu,small/hol/hol_dfov2.mm,,,12.89,0.7984,0.0002467,1.78,0.2021,16.21,375
